case_id,oracle_split,injection_mode,target_rgroup,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_percentile,energy_delta_strict_pass,energy_delta_outlier_flag,ligand_valid,ligand_internal_severe_clash_count,target_num_severe_pairs,max_clash_depth,visual_qc_recommended,sample_path,failed_ligand_sdf
case_001586,invalid_conformer,easy_rotation,R2,MMFF,930414698972.5945,952395229983.5275,21980531010.932983,0.9552475247524752,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_001586.pkl,ligands/case_001586_failed.sdf
case_001871,invalid_conformer,directed_clash,R2,MMFF,928548059444.3755,949311022261.282,20762962816.906494,0.9546534653465346,False,abs_delta_ge_p95_or_50,False,2,0,0.0,True,samples/case_001871.pkl,ligands/case_001871_failed.sdf
case_001859,invalid_conformer,easy_rotation,R2,MMFF,928548059444.3755,949311022261.282,20762962816.906494,0.9546534653465346,False,abs_delta_ge_p95_or_50,False,2,0,0.0,True,samples/case_001859.pkl,ligands/case_001859_failed.sdf
case_002473,near_miss_contact,torsion_perturb,R4,MMFF,471377798198.9425,451686773640.45306,-19691024558.48944,0.954059405940594,False,abs_delta_ge_p95_or_50,True,0,0,0.13626551628112793,True,samples/case_002473.pkl,ligands/case_002473_failed.sdf
case_002345,invalid_conformer,easy_rotation,R2,MMFF,922050999583.6768,941685586395.899,19634586812.22229,0.9536633663366336,False,abs_delta_ge_p95_or_50,False,2,0,0.0,True,samples/case_002345.pkl,ligands/case_002345_failed.sdf
case_002183,invalid_conformer,easy_rotation,R3,MMFF,921470915586.231,940977357439.7179,19506441853.48694,0.9532673267326732,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_002183.pkl,ligands/case_002183_failed.sdf
case_001481,near_miss_contact,easy_rotation,R2,MMFF,927352205829.1721,946614324146.0134,19262118316.84131,0.9528712871287128,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_001481.pkl,ligands/case_001481_failed.sdf
case_002075,invalid_conformer,easy_rotation,R3,MMFF,925127458356.7124,944222363263.6462,19094904906.933838,0.9524752475247524,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_002075.pkl,ligands/case_002075_failed.sdf
case_002419,near_miss_contact,torsion_perturb,R4,MMFF,470441514654.983,451407946269.86536,-19033568385.117615,0.952079207920792,False,abs_delta_ge_p95_or_50,True,0,0,0.045131683349609375,True,samples/case_002419.pkl,ligands/case_002419_failed.sdf
case_002237,invalid_conformer,easy_rotation,R3,MMFF,926880189897.7926,945568653445.3947,18688463547.60205,0.9514851485148514,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_002237.pkl,ligands/case_002237_failed.sdf
case_002248,invalid_conformer,directed_clash,R3,MMFF,926880189897.7926,945568653445.3947,18688463547.60205,0.9514851485148514,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_002248.pkl,ligands/case_002248_failed.sdf
case_001697,invalid_conformer,easy_rotation,R2,MMFF,925470993775.9862,944087909393.2833,18616915617.29712,0.9506930693069306,False,abs_delta_ge_p95_or_50,False,2,1,0.7924262285232544,True,samples/case_001697.pkl,ligands/case_001697_failed.sdf
case_001703,invalid_conformer,directed_clash,R2,MMFF,925470993775.9862,944087909393.2833,18616915617.29712,0.9506930693069306,False,abs_delta_ge_p95_or_50,False,2,1,0.7924262285232544,True,samples/case_001703.pkl,ligands/case_001703_failed.sdf
case_001913,invalid_conformer,easy_rotation,R2,MMFF,926184912800.5178,944634886473.6044,18449973673.086548,0.9499009900990099,False,abs_delta_ge_p95_or_50,False,1,0,0.0,True,samples/case_001913.pkl,ligands/case_001913_failed.sdf
case_001924,invalid_conformer,directed_clash,R2,MMFF,926184912800.5178,944634886473.6044,18449973673.086548,0.9499009900990099,False,abs_delta_ge_p95_or_50,False,1,0,0.0,True,samples/case_001924.pkl,ligands/case_001924_failed.sdf
case_001541,invalid_conformer,directed_clash,R2,MMFF,925255351893.3932,943505074325.9792,18249722432.58606,0.9491089108910891,False,abs_delta_ge_p95_or_50,False,2,1,0.6859210729598999,True,samples/case_001541.pkl,ligands/case_001541_failed.sdf
case_001535,invalid_conformer,easy_rotation,R2,MMFF,925255351893.3932,943505074325.9792,18249722432.58606,0.9491089108910891,False,abs_delta_ge_p95_or_50,False,2,1,0.6859210729598999,True,samples/case_001535.pkl,ligands/case_001535_failed.sdf
case_001757,invalid_conformer,directed_clash,R2,MMFF,925794482830.757,943800048375.4961,18005565544.739136,0.9483168316831683,False,abs_delta_ge_p95_or_50,False,2,1,1.0170729160308838,True,samples/case_001757.pkl,ligands/case_001757_failed.sdf
case_001751,invalid_conformer,easy_rotation,R2,MMFF,925794482830.757,943800048375.4961,18005565544.739136,0.9483168316831683,False,abs_delta_ge_p95_or_50,False,2,1,1.0170729160308838,True,samples/case_001751.pkl,ligands/case_001751_failed.sdf
case_002291,invalid_conformer,easy_rotation,R3,MMFF,926600409459.6487,944245484598.117,17645075138.46826,0.9477227722772277,False,abs_delta_ge_p95_or_50,False,3,0,0.0,True,samples/case_002291.pkl,ligands/case_002291_failed.sdf
case_001967,invalid_conformer,easy_rotation,R2,MMFF,930469012202.6069,948062006842.6735,17592994640.06653,0.9473267326732673,False,abs_delta_ge_p95_or_50,False,2,0,0.0050067901611328125,True,samples/case_001967.pkl,ligands/case_001967_failed.sdf
case_001655,invalid_conformer,directed_clash,R3,MMFF,925006539986.4451,942263152125.0935,17256612138.648438,0.9469306930693069,False,abs_delta_ge_p95_or_50,False,1,0,0.1573047637939453,True,samples/case_001655.pkl,ligands/case_001655_failed.sdf
case_002034,invalid_conformer,directed_clash,R3,MMFF,927039772095.8596,943804173604.9362,16764401509.076538,0.9465346534653465,False,abs_delta_ge_p95_or_50,False,1,0,0.19197607040405273,True,samples/case_002034.pkl,ligands/case_002034_failed.sdf
case_001764,invalid_conformer,directed_clash,R2,MMFF,925794482830.757,942476601048.7955,16682118218.038574,0.9461386138613861,False,abs_delta_ge_p95_or_50,False,3,0,0.2432870864868164,True,samples/case_001764.pkl,ligands/case_001764_failed.sdf
case_001548,invalid_conformer,directed_clash,R2,MMFF,925255351893.3932,941850265430.0688,16594913536.67566,0.9457425742574257,False,abs_delta_ge_p95_or_50,False,2,0,0.17470526695251465,True,samples/case_001548.pkl,ligands/case_001548_failed.sdf
case_001710,invalid_conformer,directed_clash,R2,MMFF,925470993775.9862,941984847768.957,16513853992.970825,0.9453465346534653,False,abs_delta_ge_p95_or_50,False,2,0,0.19147229194641113,True,samples/case_001710.pkl,ligands/case_001710_failed.sdf
case_001601,invalid_conformer,directed_clash,R2,MMFF,930414698972.5945,946741939419.5857,16327240446.99121,0.9447524752475247,False,abs_delta_ge_p95_or_50,False,2,0,0.09802556037902832,True,samples/case_001601.pkl,ligands/case_001601_failed.sdf
case_001589,invalid_conformer,easy_rotation,R2,MMFF,930414698972.5945,946741939419.5857,16327240446.99121,0.9447524752475247,False,abs_delta_ge_p95_or_50,False,2,0,0.09802556037902832,True,samples/case_001589.pkl,ligands/case_001589_failed.sdf
case_002021,invalid_conformer,easy_rotation,R3,MMFF,927039772095.8596,943213104846.3119,16173332750.45227,0.9439603960396039,False,abs_delta_ge_p95_or_50,False,2,1,0.9333877563476562,True,samples/case_002021.pkl,ligands/case_002021_failed.sdf
case_002027,invalid_conformer,directed_clash,R3,MMFF,927039772095.8596,943213104846.3119,16173332750.45227,0.9439603960396039,False,abs_delta_ge_p95_or_50,False,2,1,0.9333877563476562,True,samples/case_002027.pkl,ligands/case_002027_failed.sdf
case_001649,invalid_conformer,directed_clash,R3,MMFF,925006539986.4451,941176988886.0925,16170448899.64746,0.9431683168316831,False,abs_delta_ge_p95_or_50,False,1,1,0.6492966413497925,True,samples/case_001649.pkl,ligands/case_001649_failed.sdf
case_001643,invalid_conformer,easy_rotation,R3,MMFF,925006539986.4451,941176988886.0925,16170448899.64746,0.9431683168316831,False,abs_delta_ge_p95_or_50,False,1,1,0.6492966413497925,True,samples/case_001643.pkl,ligands/case_001643_failed.sdf
case_001818,invalid_conformer,directed_clash,R3,MMFF,928166074597.43,944016527590.4756,15850452993.045532,0.9425742574257425,False,abs_delta_ge_p95_or_50,False,1,0,0.14032220840454102,True,samples/case_001818.pkl,ligands/case_001818_failed.sdf
case_001805,invalid_conformer,easy_rotation,R3,MMFF,928166074597.43,943762869449.1222,15596794851.692139,0.9419801980198019,False,abs_delta_ge_p95_or_50,False,2,1,1.0548405647277832,True,samples/case_001805.pkl,ligands/case_001805_failed.sdf
case_001811,invalid_conformer,directed_clash,R3,MMFF,928166074597.43,943762869449.1222,15596794851.692139,0.9419801980198019,False,abs_delta_ge_p95_or_50,False,2,1,1.0548405647277832,True,samples/case_001811.pkl,ligands/case_001811_failed.sdf
case_002472,near_miss_contact,torsion_perturb,R4,MMFF,471377798198.9425,456352366405.7223,-15025431793.220215,0.9413861386138613,False,abs_delta_ge_p95_or_50,True,0,0,0.33067917823791504,True,samples/case_002472.pkl,ligands/case_002472_failed.sdf
case_002196,invalid_conformer,directed_clash,R3,MMFF,921470915586.231,936486193850.2832,15015278264.052246,0.9409900990099009,False,abs_delta_ge_p95_or_50,False,1,0,0.0,True,samples/case_002196.pkl,ligands/case_002196_failed.sdf
case_002418,near_miss_contact,torsion_perturb,R4,MMFF,470441514654.983,455862375168.99414,-14579139485.98883,0.9405940594059405,False,abs_delta_ge_p95_or_50,True,0,0,0.35451650619506836,True,samples/case_002418.pkl,ligands/case_002418_failed.sdf
case_002244,invalid_conformer,directed_clash,R3,MMFF,926880189897.7926,941425754447.8501,14545564550.057495,0.9401980198019801,False,abs_delta_ge_p95_or_50,False,1,0,0.3699989318847656,True,samples/case_002244.pkl,ligands/case_002244_failed.sdf
case_002303,invalid_conformer,directed_clash,R3,MMFF,926600409459.6487,940530485516.3556,13930076056.70691,0.9398019801980197,False,abs_delta_ge_p95_or_50,False,1,0,0.1557314395904541,True,samples/case_002303.pkl,ligands/case_002303_failed.sdf
case_002135,invalid_conformer,directed_clash,R3,MMFF,929471115523.184,942811834994.1747,13340719470.990723,0.9392079207920792,False,abs_delta_ge_p95_or_50,False,1,1,1.1193954944610596,True,samples/case_002135.pkl,ligands/case_002135_failed.sdf
case_002129,invalid_conformer,easy_rotation,R3,MMFF,929471115523.184,942811834994.1747,13340719470.990723,0.9392079207920792,False,abs_delta_ge_p95_or_50,False,1,1,1.1193954944610596,True,samples/case_002129.pkl,ligands/case_002129_failed.sdf
case_002354,invalid_conformer,directed_clash,R2,MMFF,922050999583.6768,935377756486.5953,13326756902.91858,0.9386138613861386,False,abs_delta_ge_p95_or_50,False,3,0,0.21713924407958984,True,samples/case_002354.pkl,ligands/case_002354_failed.sdf
case_002088,invalid_conformer,directed_clash,R3,MMFF,925127458356.7124,936916379702.2374,11788921345.525024,0.9382178217821782,False,abs_delta_ge_p95_or_50,False,1,0,0.04391932487487793,True,samples/case_002088.pkl,ligands/case_002088_failed.sdf
case_001977,invalid_conformer,directed_clash,R2,MMFF,930469012202.6069,941568059550.2384,11099047347.63147,0.9378217821782178,False,abs_delta_ge_p95_or_50,False,3,0,0.18433332443237305,True,samples/case_001977.pkl,ligands/case_001977_failed.sdf
case_001868,invalid_conformer,directed_clash,R2,MMFF,928548059444.3755,939436790637.5413,10888731193.165771,0.9374257425742575,False,abs_delta_ge_p95_or_50,False,3,0,0.09485936164855957,True,samples/case_001868.pkl,ligands/case_001868_failed.sdf
case_002476,near_miss_contact,torsion_perturb,R4,MMFF,471377798198.9425,481828774999.32916,10450976800.386658,0.9370297029702971,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_002476.pkl,ligands/case_002476_failed.sdf
case_002422,near_miss_contact,torsion_perturb,R4,MMFF,470441514654.983,480654539274.0529,10213024619.069946,0.9366336633663367,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_002422.pkl,ligands/case_002422_failed.sdf
case_002474,supported_single_rgroup,torsion_perturb,R4,MMFF,471377798198.9425,461917433726.07184,-9460364472.870667,0.9362376237623763,False,abs_delta_ge_p95_or_50,True,0,2,0.6943783760070801,True,samples/case_002474.pkl,ligands/case_002474_failed.sdf
case_002420,supported_single_rgroup,torsion_perturb,R4,MMFF,470441514654.983,461412475017.74915,-9029039637.233826,0.9358415841584159,False,abs_delta_ge_p95_or_50,True,0,1,0.7146482467651367,True,samples/case_002420.pkl,ligands/case_002420_failed.sdf
case_001866,supported_single_rgroup,directed_clash,R2,MMFF,928548059444.3755,937085536057.5885,8537476613.213013,0.9354455445544555,False,abs_delta_ge_p95_or_50,True,0,1,0.4331090450286865,True,samples/case_001866.pkl,ligands/case_001866_failed.sdf
case_002352,near_miss_contact,directed_clash,R2,MMFF,922050999583.6768,929829374804.5168,7778375220.840088,0.9350495049504951,False,abs_delta_ge_p95_or_50,True,0,0,0.3849315643310547,True,samples/case_002352.pkl,ligands/case_002352_failed.sdf
case_002084,near_miss_contact,directed_clash,R3,MMFF,925127458356.7124,932807447862.0537,7679989505.341309,0.9346534653465347,False,abs_delta_ge_p95_or_50,True,0,0,0.3039414882659912,True,samples/case_002084.pkl,ligands/case_002084_failed.sdf
case_001489,near_miss_contact,directed_clash,R2,MMFF,927352205829.1721,935000038916.7982,7647833087.626099,0.9342574257425743,False,abs_delta_ge_p95_or_50,True,0,0,0.3903994560241699,True,samples/case_001489.pkl,ligands/case_001489_failed.sdf
case_002192,near_miss_contact,directed_clash,R3,MMFF,921470915586.231,929024982052.9551,7554066466.724121,0.9338613861386139,False,abs_delta_ge_p95_or_50,True,0,0,0.04004359245300293,True,samples/case_002192.pkl,ligands/case_002192_failed.sdf
case_002470,invalid_conformer,easy_rotation,R4,MMFF,471377798198.9425,478837690169.94104,7459891970.998535,0.9332673267326733,False,abs_delta_ge_p95_or_50,False,1,1,0.4851968288421631,True,samples/case_002470.pkl,ligands/case_002470_failed.sdf
case_002484,invalid_conformer,directed_clash,R4,MMFF,471377798198.9425,478837690169.94104,7459891970.998535,0.9332673267326733,False,abs_delta_ge_p95_or_50,False,1,1,0.4851968288421631,True,samples/case_002484.pkl,ligands/case_002484_failed.sdf
case_002247,near_miss_contact,directed_clash,R3,MMFF,926880189897.7926,934103143829.449,7222953931.656372,0.9326732673267327,False,abs_delta_ge_p95_or_50,True,0,0,0.20795464515686035,True,samples/case_002247.pkl,ligands/case_002247_failed.sdf
case_001921,supported_single_rgroup,directed_clash,R2,MMFF,926184912800.5178,933234806661.0974,7049893860.57959,0.9322772277227723,False,abs_delta_ge_p95_or_50,True,0,1,0.47364187240600586,True,samples/case_001921.pkl,ligands/case_001921_failed.sdf
case_001704,supported_single_rgroup,directed_clash,R2,MMFF,925470993775.9862,932468728533.0961,6997734757.109863,0.9318811881188119,False,abs_delta_ge_p95_or_50,True,0,1,0.6743462085723877,True,samples/case_001704.pkl,ligands/case_001704_failed.sdf
case_002125,invalid_conformer,easy_rotation,R3,MMFF,929471115523.184,936332570306.1205,6861454782.936523,0.9312871287128713,False,abs_delta_ge_p95_or_50,False,1,2,0.6260836124420166,True,samples/case_002125.pkl,ligands/case_002125_failed.sdf
case_002136,invalid_conformer,directed_clash,R3,MMFF,929471115523.184,936332570306.1205,6861454782.936523,0.9312871287128713,False,abs_delta_ge_p95_or_50,False,1,2,0.6260836124420166,True,samples/case_002136.pkl,ligands/case_002136_failed.sdf
case_002481,invalid_conformer,directed_clash,R4,MMFF,471377798198.9425,478200484516.4514,6822686317.508911,0.9306930693069307,False,abs_delta_ge_p95_or_50,False,1,1,1.1101703643798828,True,samples/case_002481.pkl,ligands/case_002481_failed.sdf
case_001542,supported_single_rgroup,directed_clash,R2,MMFF,925255351893.3932,932075800587.6742,6820448694.281006,0.9302970297029703,False,abs_delta_ge_p95_or_50,True,0,1,0.6128280162811279,True,samples/case_001542.pkl,ligands/case_001542_failed.sdf
case_002301,near_miss_contact,directed_clash,R3,MMFF,926600409459.6487,933402257872.78,6801848413.131348,0.92990099009901,False,abs_delta_ge_p95_or_50,True,0,0,0.1757662296295166,True,samples/case_002301.pkl,ligands/case_002301_failed.sdf
case_001758,supported_single_rgroup,directed_clash,R2,MMFF,925794482830.757,932493718488.9711,6699235658.214111,0.9295049504950496,False,abs_delta_ge_p95_or_50,True,0,1,0.686166524887085,True,samples/case_001758.pkl,ligands/case_001758_failed.sdf
case_001639,invalid_conformer,easy_rotation,R3,MMFF,925006539986.4451,931593701712.9807,6587161726.535645,0.928910891089109,False,abs_delta_ge_p95_or_50,False,1,2,0.5846054553985596,True,samples/case_001639.pkl,ligands/case_001639_failed.sdf
case_001651,invalid_conformer,directed_clash,R3,MMFF,925006539986.4451,931593701712.9807,6587161726.535645,0.928910891089109,False,abs_delta_ge_p95_or_50,False,1,2,0.5846054553985596,True,samples/case_001651.pkl,ligands/case_001651_failed.sdf
case_002028,invalid_conformer,directed_clash,R3,MMFF,927039772095.8596,933316198490.0657,6276426394.206055,0.9281188118811882,False,abs_delta_ge_p95_or_50,False,1,2,0.6235544681549072,True,samples/case_002028.pkl,ligands/case_002028_failed.sdf
case_002017,invalid_conformer,easy_rotation,R3,MMFF,927039772095.8596,933316198490.0657,6276426394.206055,0.9281188118811882,False,abs_delta_ge_p95_or_50,False,1,2,0.6235544681549072,True,samples/case_002017.pkl,ligands/case_002017_failed.sdf
case_001801,invalid_conformer,easy_rotation,R3,MMFF,928166074597.43,934019837104.4663,5853762507.036255,0.9273267326732674,False,abs_delta_ge_p95_or_50,False,1,2,0.6397221088409424,True,samples/case_001801.pkl,ligands/case_001801_failed.sdf
case_001813,invalid_conformer,directed_clash,R3,MMFF,928166074597.43,934019837104.4663,5853762507.036255,0.9273267326732674,False,abs_delta_ge_p95_or_50,False,1,2,0.6397221088409424,True,samples/case_001813.pkl,ligands/case_001813_failed.sdf
case_002029,supported_single_rgroup,directed_clash,R3,MMFF,927039772095.8596,932885554072.0571,5845781976.19751,0.9267326732673268,False,abs_delta_ge_p95_or_50,True,0,1,0.6001675128936768,True,samples/case_002029.pkl,ligands/case_002029_failed.sdf
case_001650,supported_single_rgroup,directed_clash,R3,MMFF,925006539986.4451,930803192763.6538,5796652777.20874,0.9263366336633664,False,abs_delta_ge_p95_or_50,True,0,1,0.58500075340271,True,samples/case_001650.pkl,ligands/case_001650_failed.sdf
