case_id,view,angle,script_path,image_path,status,returncode,stderr_tail,camera_score,camera_focus,camera_target,camera_target_mode,displacement_axis_angle_degrees,displacement_axis_angle_gate_pass,ligand_occluded_fraction,center_line_blocked,camera_direction,camera_selection_tier,candidate_directions,interest_occluded_fraction,key_occluded_fraction,projection_area_score,interest_area_score,render_action
case_000005,overlay_sticks,clear_07,runs/phase2_visual_qc/case_000005/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_sticks_clear_07.png,rendered,0,,8.381995,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,30.784638,True,0.0,False,"0.849056,-0.499023,-0.173436",strict,1024,0.0,0.0,0.496312,0.496288,existing_before_incremental
case_000005,overlay_sticks,clear_08,runs/phase2_visual_qc/case_000005/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_sticks_clear_08.png,rendered,0,,8.272648,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,30.755717,True,0.0,False,"0.569632,-0.612305,0.548272",strict,1024,0.0,0.0,0.736394,0.736358,existing_before_incremental
case_000005,overlay_sticks,clear_09,runs/phase2_visual_qc/case_000005/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_sticks_clear_09.png,rendered,0,,8.251455,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,62.996748,True,0.043478,False,"0.013365,0.614258,0.788992",strict,1024,0.030769,0.0,0.775528,0.775524,existing_before_incremental
case_000005,overlay_sticks,clear_10,runs/phase2_visual_qc/case_000005/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_sticks_clear_10.png,rendered,0,,8.109415,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,80.947608,True,0.0,False,"0.904789,0.395508,0.157896",strict,1024,0.0,0.0,0.34352,0.343504,existing_before_incremental
case_000005,overlay_sticks,clear_11,runs/phase2_visual_qc/case_000005/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_sticks_clear_11.png,rendered,0,,7.730332,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,48.635067,True,0.043478,False,"-0.149417,0.622070,-0.768572",strict,1024,0.030769,0.0,0.732578,0.732542,existing_before_incremental
case_000005,overlay_sticks,clear_12,runs/phase2_visual_qc/case_000005/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_sticks_clear_12.png,rendered,0,,7.659013,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,80.66894,True,0.0,False,"0.703225,0.600586,-0.380488",strict,1024,0.0,0.0,0.469119,0.469096,existing_before_incremental
case_000005,overlay_surface,clear_01,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_01.png,rendered,0,,6.697936,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,55.752291,True,0.0,False,"0.384719,0.916992,0.105436",strict,1024,0.0,0.0,0.871211,0.871211,existing_before_incremental
case_000005,overlay_surface,clear_02,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_02.png,rendered,0,,6.568808,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,35.008989,True,0.0,False,"0.816882,-0.422852,0.392300",strict,1024,0.0,0.0,0.591968,0.591968,existing_before_incremental
case_000005,overlay_surface,clear_03,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_03.png,rendered,0,,6.538438,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,39.633524,True,0.0,False,"0.745545,-0.483398,-0.458790",strict,1024,0.0,0.0,0.590186,0.590186,existing_before_incremental
case_000005,overlay_surface,clear_04,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_04.png,rendered,0,,6.497269,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,87.828838,True,0.0,False,"0.857936,0.502930,0.104917",strict,1024,0.0,0.0,0.425695,0.425695,existing_before_incremental
case_000005,overlay_surface,clear_05,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_05.png,rendered,0,,6.48048,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,32.869422,True,0.0,False,"0.235613,-0.881836,-0.408475",strict,1024,0.0,0.0,0.944096,0.944096,existing_before_incremental
case_000005,overlay_surface,clear_06,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_06.png,rendered,0,,6.3928,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,75.749159,True,0.0,False,"0.619923,0.641602,-0.451711",strict,1024,0.0,0.0,0.485415,0.485415,existing_before_incremental
case_000005,overlay_surface,clear_07,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_07.png,rendered,0,,6.354553,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,67.908498,True,0.0,False,"0.925680,0.104492,-0.363591",strict,1024,0.0,0.0,0.288115,0.288115,existing_before_incremental
case_000005,overlay_surface,clear_08,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_08.png,rendered,0,,6.328372,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,35.848938,True,0.0,False,"0.001809,0.928711,-0.370800",strict,1024,0.0,0.0,0.857759,0.857759,existing_before_incremental
case_000005,overlay_surface,clear_09,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_09.png,rendered,0,,6.289178,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,62.079133,True,0.0,False,"0.279600,-0.452148,-0.846986",strict,1024,0.0,0.0,0.723607,0.723607,existing_before_incremental
case_000005,overlay_surface,clear_10,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_10.png,rendered,0,,6.261323,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,75.948974,True,0.0,False,"0.739194,0.231445,0.632476",strict,1024,0.0,0.0,0.385024,0.385024,existing_before_incremental
case_000005,overlay_surface,clear_11,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_11.png,rendered,0,,6.242798,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,58.053781,True,0.0,False,"0.129612,0.762695,0.633637",strict,1024,0.0,0.0,0.761242,0.761242,existing_before_incremental
case_000005,overlay_surface,clear_12,runs/phase2_visual_qc/case_000005/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000005/images/overlay_surface_clear_12.png,rendered,0,,6.204131,"69.750305,101.400890,9.215099","69.750305,101.400890,9.215099",rgroup_displacement_midpoint,30.248102,True,0.0,False,"0.279119,-0.801758,0.528467",strict,1024,0.0,0.0,0.748529,0.748529,existing_before_incremental
case_000019,clash_pair_vdw,clear_01,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_01.png,rendered,0,,8.909201,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,59.81951,True,0.0,False,"0.545982,-0.805664,-0.229802",strict,1024,0.04,0.074074,0.757458,0.858738,existing_before_incremental
case_000019,clash_pair_vdw,clear_02,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_02.png,rendered,0,,8.512727,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,31.666477,True,0.0,False,"0.385909,-0.600586,-0.700265",strict,1024,0.08,0.148148,0.756147,0.823319,existing_before_incremental
case_000019,clash_pair_vdw,clear_03,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_03.png,rendered,0,,8.49982,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,64.151485,True,0.0,False,"0.044183,0.999023,0.000000",strict,1024,0.06,0.111111,0.950092,0.963932,existing_before_incremental
case_000019,clash_pair_vdw,clear_04,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_04.png,rendered,0,,8.320159,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,86.402616,True,0.0,False,"0.590873,-0.770508,0.239139",strict,1024,0.12,0.222222,0.79427,0.748178,existing_before_incremental
case_000019,clash_pair_vdw,clear_05,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_05.png,rendered,0,,7.96434,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,53.875587,True,0.0,False,"0.444045,0.875977,0.188386",strict,1024,0.04,0.074074,0.812972,0.829762,existing_before_incremental
case_000019,clash_pair_vdw,clear_06,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_06.png,rendered,0,,7.945544,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,73.082579,True,0.0,False,"0.849056,-0.499023,-0.173436",strict,1024,0.02,0.037037,0.545593,0.64604,existing_before_incremental
case_000019,clash_pair_vdw,clear_07,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_07.png,rendered,0,,7.635328,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,75.744896,True,0.0,False,"0.816882,-0.422852,0.392300",strict,1024,0.08,0.148148,0.575609,0.581569,existing_before_incremental
case_000019,clash_pair_vdw,clear_08,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_08.png,rendered,0,,7.576205,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,85.405766,True,0.0,False,"0.143143,0.846680,-0.512488",strict,1024,0.08,0.148148,0.78666,0.669021,existing_before_incremental
case_000019,clash_pair_vdw,clear_09,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_09.png,rendered,0,,7.423866,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,55.303284,True,0.0,False,"0.764607,-0.268555,-0.585880",strict,1024,0.04,0.074074,0.455795,0.561666,existing_before_incremental
case_000019,clash_pair_vdw,clear_10,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_10.png,rendered,0,,7.315719,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,79.638792,True,0.0,False,"0.642978,0.733398,-0.220694",strict,1024,0.04,0.074074,0.612216,0.687453,existing_before_incremental
case_000019,clash_pair_vdw,clear_11,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_11.png,rendered,0,,7.22286,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,32.580352,True,0.0,False,"0.502020,0.645508,0.575583",strict,1024,0.1,0.185185,0.525862,0.630944,existing_before_incremental
case_000019,clash_pair_vdw,clear_12,runs/phase2_visual_qc/case_000019/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/clash_pair_vdw_clear_12.png,rendered,0,,7.106823,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,61.850366,True,0.0,False,"0.805000,0.569336,0.166826",strict,1024,0.04,0.074074,0.495471,0.60027,existing_before_incremental
case_000019,ligand_delta,clear_01,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_01.png,rendered,0,,6.0,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,55.915407,True,0.0,False,"-0.041235,0.987305,0.153392",strict,1024,0.0,0.0,1.0,1.0,existing_before_incremental
case_000019,ligand_delta,clear_02,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_02.png,rendered,0,,5.929667,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,70.115321,True,0.0,False,"0.150730,-0.985352,0.079768",strict,1024,0.0,0.0,0.988278,0.988278,existing_before_incremental
case_000019,ligand_delta,clear_03,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_03.png,rendered,0,,5.318539,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,89.353486,True,0.0,False,"-0.426166,0.827148,-0.366344",strict,1024,0.0,0.0,0.886423,0.886423,existing_before_incremental
case_000019,ligand_delta,clear_04,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_04.png,rendered,0,,5.193114,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,31.551984,True,0.0,False,"0.151821,-0.799805,-0.580743",strict,1024,0.0,0.0,0.865519,0.865519,existing_before_incremental
case_000019,ligand_delta,clear_05,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_05.png,rendered,0,,4.965696,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,57.657686,True,0.0,False,"-0.476207,-0.870117,-0.126978",strict,1024,0.0,0.0,0.827616,0.827616,existing_before_incremental
case_000019,ligand_delta,clear_06,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_06.png,rendered,0,,4.906899,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,74.332505,True,0.0,False,"0.035059,-0.750977,0.659398",strict,1024,0.0,0.0,0.817816,0.817816,existing_before_incremental
case_000019,ligand_delta,clear_07,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_07.png,rendered,0,,4.831489,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,89.359728,True,0.0,False,"0.229785,0.872070,-0.432079",strict,1024,0.0,0.0,0.805248,0.805248,existing_before_incremental
case_000019,ligand_delta,clear_08,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_08.png,rendered,0,,4.742715,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,87.569669,True,0.0,False,"0.633991,-0.704102,0.319839",strict,1024,0.0,0.0,0.790453,0.790453,existing_before_incremental
case_000019,ligand_delta,clear_09,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_09.png,rendered,0,,4.604385,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,55.42372,True,0.0,False,"0.557485,0.809570,0.183865",strict,1024,0.0,0.0,0.767397,0.767397,existing_before_incremental
case_000019,ligand_delta,clear_10,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_10.png,rendered,0,,4.363517,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,38.615066,True,0.0,False,"-0.427516,0.690430,0.583555",strict,1024,0.0,0.0,0.727253,0.727253,existing_before_incremental
case_000019,ligand_delta,clear_11,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_11.png,rendered,0,,4.050725,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,56.617996,True,0.0,False,"-0.120431,0.514648,-0.848901",strict,1024,0.0,0.0,0.675121,0.675121,existing_before_incremental
case_000019,ligand_delta,clear_12,runs/phase2_visual_qc/case_000019/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/ligand_delta_clear_12.png,rendered,0,,3.621285,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,62.997969,True,0.0,False,"0.723538,-0.631836,-0.277987",strict,1024,0.0,0.0,0.603547,0.603547,existing_before_incremental
case_000019,overlay_sticks,clear_01,runs/phase2_visual_qc/case_000019/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/overlay_sticks_clear_01.png,rendered,0,,9.692281,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,48.340618,True,0.0,False,"-0.124822,0.946289,0.298256",strict,1024,0.0,0.0,0.988268,0.988268,existing_before_incremental
case_000019,overlay_sticks,clear_02,runs/phase2_visual_qc/case_000019/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/overlay_sticks_clear_02.png,rendered,0,,9.625406,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,42.289926,True,0.0,False,"0.127034,-0.907227,-0.401002",strict,1024,0.0,0.0,0.958499,0.958499,existing_before_incremental
case_000019,overlay_sticks,clear_03,runs/phase2_visual_qc/case_000019/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000019/images/overlay_sticks_clear_03.png,rendered,0,,9.167701,"66.674038,99.617035,15.736544","66.674038,99.617035,15.736544",rgroup_displacement_midpoint,84.234905,True,0.0,False,"0.662586,-0.729492,0.169768",strict,1024,0.0,0.0,0.773451,0.773451,existing_before_incremental
